"Call_Source","Call_Type","Create_Date","Create_Year","Create_Month","EventFirstDispatched","EventFirstArrive","EventFirstEnroute","LastKnownLatitude","LastKnownLongitude","FirstArriveEngine","StartTransport","TransportArrive","Close_Date","Municipality","Beat"
"PHONE","AA","7/18/2018 16:32",2018,7,"7/18/2018 16:33","7/18/2018 16:36","7/18/2018 16:33",39.92103715,-83.06035788,"E193","7/18/2018 16:51","7/18/2018 17:04","7/18/2018 17:44","FRANKLIN TOWNSHIP",193
"PHONE","AA","7/18/2018 16:46",2018,7,"7/18/2018 16:46","7/18/2018 16:50","7/18/2018 16:47",40.03356343,-82.90909593,"E28","","","7/18/2018 17:09","COLUMBUS",28
"PHONE","AA","7/18/2018 16:48",2018,7,"7/18/2018 16:48","7/18/2018 16:53","7/18/2018 16:49",39.95601377,-83.06099307,"E17","7/18/2018 17:01","7/18/2018 17:08","7/18/2018 17:17","COLUMBUS",17
"PHONE","AAB","7/18/2018 17:19",2018,7,"7/18/2018 17:19","7/18/2018 17:22","7/18/2018 17:20",39.9558054,-83.06093788,"E17","7/18/2018 17:34","7/18/2018 17:48","7/18/2018 18:14","COLUMBUS",17
"PHONE","AA","7/18/2018 17:36",2018,7,"7/18/2018 17:37","7/18/2018 17:39","7/18/2018 17:37",39.98544027,-82.93309726,"E20","","","7/18/2018 17:44","COLUMBUS",20
"OFFICER","AAB","7/18/2018 17:39",2018,7,"7/18/2018 17:40","7/18/2018 17:46","7/18/2018 17:41",39.97582111,-82.83688596,"E5","7/18/2018 18:11","7/18/2018 18:22","7/18/2018 18:55","COLUMBUS",5
"PHONE","MCA","7/18/2018 18:19",2018,7,"7/18/2018 18:19","7/18/2018 18:24","7/18/2018 18:20",40.08755246,-82.95992461,"E6","7/18/2018 18:40","7/18/2018 18:54","7/18/2018 19:10","COLUMBUS",6
"PHONE","AAB","7/18/2018 18:24",2018,7,"7/18/2018 18:24","7/18/2018 18:26","7/18/2018 18:24",39.97588042,-82.83726448,"E5","7/18/2018 18:37","7/18/2018 18:53","7/18/2018 19:36","COLUMBUS",5
"ANI/ALI","PS","7/18/2018 18:25",2018,7,"7/18/2018 18:25","7/18/2018 18:29","7/18/2018 18:26",40.03577663,-83.01688964,"E19","7/18/2018 18:40","7/18/2018 18:52","7/18/2018 19:07","COLUMBUS",19
"PHONE","AA","7/18/2018 19:18",2018,7,"7/18/2018 19:18","7/18/2018 19:21","7/18/2018 19:19",39.99892171,-82.97633495,"E18","","","7/18/2018 19:34","COLUMBUS",18
"PHONE","PS","7/18/2018 19:21",2018,7,"7/18/2018 19:22","7/18/2018 19:26","7/18/2018 19:22",39.92088241,-83.06056699,"E193","","","7/18/2018 19:30","COLUMBUS",12
"ANI/ALI","AA","7/18/2018 19:30",2018,7,"7/18/2018 19:30","7/18/2018 19:33","7/18/2018 19:31",40.01749478,-83.00345405,"E13","7/18/2018 19:48","7/18/2018 19:52","7/18/2018 20:17","COLUMBUS",13
"PHONE","AA","7/18/2018 19:53",2018,7,"7/18/2018 19:54","7/18/2018 19:59","7/18/2018 19:54",39.98386342,-83.02486814,"E25","","","7/18/2018 20:11","COLUMBUS",25
"ANI/ALI","AA","7/18/2018 20:14",2018,7,"7/18/2018 20:14","7/18/2018 20:22","7/18/2018 20:15",40.02623879,-83.11303365,"E30","","","7/18/2018 20:52","COLUMBUS",30
"PHONE","PS","7/18/2018 20:14",2018,7,"7/18/2018 20:14","7/18/2018 20:17","7/18/2018 20:15",39.93272475,-82.98361236,"E14","7/18/2018 20:32","7/18/2018 20:39","7/18/2018 20:53","COLUMBUS",14
"ANI/ALI","AAC","7/18/2018 21:22",2018,7,"7/18/2018 21:22","7/18/2018 21:26","7/18/2018 21:23",39.97016234,-82.99644979,"E1","","","7/18/2018 21:43","COLUMBUS",8
"ANI/ALI","AA","7/18/2018 21:23",2018,7,"7/18/2018 21:23","7/18/2018 21:25","7/18/2018 21:23",39.96887326,-82.96811204,"E8","7/18/2018 21:32","","7/18/2018 21:43","COLUMBUS",8
"PHONE","PS","7/18/2018 22:11",2018,7,"7/18/2018 22:12","7/18/2018 22:16","7/18/2018 22:13",39.87856551,-82.8829144,"E181","7/18/2018 22:29","7/18/2018 22:57","7/18/2018 23:03","COLUMBUS",4
"PHONE","AA","7/18/2018 23:03",2018,7,"7/18/2018 23:03","7/18/2018 23:06","7/18/2018 23:04",40.03360319,-82.90871405,"E28","","","7/18/2018 23:29","COLUMBUS",20
"PHONE","AAB","7/18/2018 23:21",2018,7,"7/18/2018 23:21","7/18/2018 23:24","7/18/2018 23:22",NA,NA,"","","","7/18/2018 23:28","COLUMBUS",16
"PHONE","AA","7/19/2018 00:57",2018,7,"7/19/2018 00:58","7/19/2018 01:02","7/19/2018 00:59",39.9826751,-83.02232906,"E25","","","7/19/2018 1:21","COLUMBUS",25
"ANI/ALI","AAB","7/19/2018 01:27",2018,7,"7/19/2018 01:28","7/19/2018 01:33","7/19/2018 01:29",39.95892373,-83.02907113,"E10","","","7/19/2018 1:34","COLUMBUS",10
"ANI/ALI","AAB","7/19/2018 06:47",2018,7,"7/19/2018 06:47","7/19/2018 06:51","7/19/2018 06:48",40.04700936,-82.95454104,"E61","7/19/2018 7:03","7/19/2018 7:16","7/19/2018 7:47","COLUMBUS",61
"ANI/ALI","AA","7/19/2018 06:48",2018,7,"7/19/2018 06:49","7/19/2018 06:54","7/19/2018 06:49",NA,NA,"","7/19/2018 7:20","7/19/2018 7:20","7/19/2018 7:42","COLUMBUS",6
"PHONE","AA","7/19/2018 07:43",2018,7,"7/19/2018 07:43","7/19/2018 07:47","7/19/2018 07:44",40.06909906,-83.14971781,"E34","7/19/2018 8:04","7/19/2018 8:19","7/19/2018 8:37","COLUMBUS",34
"ANI/ALI","AA","7/19/2018 07:47",2018,7,"7/19/2018 07:47","7/19/2018 07:50","7/19/2018 07:48",39.95423806,-82.99501264,"E2","","","7/19/2018 7:58","COLUMBUS",3
"PHONE","AAB","7/19/2018 07:49",2018,7,"7/19/2018 07:50","7/19/2018 07:58","7/19/2018 07:50",39.97272933,-83.14737503,"E26","","","7/19/2018 8:29","COLUMBUS",30
"PHONE","AA","7/19/2018 08:01",2018,7,"7/19/2018 08:01","7/19/2018 08:06","7/19/2018 08:02",39.87900715,-82.88302016,"E181","","","7/19/2018 8:14","GROVEPORT",181
"ANI/ALI","AAB","7/19/2018 08:29",2018,7,"7/19/2018 08:29","7/19/2018 08:36","7/19/2018 08:30",40.08594594,-82.80165049,"E121","","","7/19/2018 8:58","COLUMBUS",121
"ANI/ALI","AAB","7/19/2018 09:32",2018,7,"7/19/2018 09:32","7/19/2018 09:34","7/19/2018 09:33",39.96888967,-82.96812642,"E8","","","7/19/2018 9:44","COLUMBUS",8
"ANI/ALI","AA","7/19/2018 10:08",2018,7,"7/19/2018 10:08","7/19/2018 10:12","7/19/2018 10:09",NA,NA,"","","","7/19/2018 10:16","COLUMBUS",2
"PHONE","AA","7/19/2018 11:45",2018,7,"7/19/2018 11:46","7/19/2018 11:51","7/19/2018 11:46",39.90652482,-82.82503304,"E32","","","7/19/2018 11:55","COLUMBUS",32
"ANI/ALI","AA","7/19/2018 12:39",2018,7,"7/19/2018 12:39","7/19/2018 12:41","7/19/2018 12:40",39.943409,-83.0843556,"E12","","","7/19/2018 12:49","COLUMBUS",12
"ANI/ALI","AA","7/19/2018 13:55",2018,7,"7/19/2018 13:56","7/19/2018 14:01","7/19/2018 13:56",39.95672245,-82.91034153,"E21","","","7/19/2018 14:12","COLUMBUS",20
"PHONE","AA","7/19/2018 14:09",2018,7,"7/19/2018 14:09","7/19/2018 14:15","7/19/2018 14:10",40.04698543,-82.95434086,"E61","","","7/19/2018 14:34","BLENDON TOWNSHIP",61
"PHONE","AA","7/19/2018 15:27",2018,7,"7/19/2018 15:27","7/19/2018 15:31","7/19/2018 15:29",39.87873249,-82.88306141,"E181","","","7/19/2018 15:35","COLUMBUS",181
"PHONE","AAC","7/19/2018 15:41",2018,7,"7/19/2018 15:41","7/19/2018 15:50","7/19/2018 15:41",40.02635597,-83.11319894,"E30","","","7/19/2018 16:17","COLUMBUS",30
"ANI/ALI","AA","7/19/2018 16:22",2018,7,"7/19/2018 16:23","7/19/2018 16:27","7/19/2018 16:24",NA,NA,"","","","7/19/2018 16:32","COLUMBUS",25
"PHONE","AAB","7/19/2018 16:29",2018,7,"7/19/2018 16:29","7/19/2018 16:36","7/19/2018 16:30",39.97899125,-83.04522806,"E51","","","7/19/2018 17:04","COLUMBUS",71
"ANIALI","AAB","7/19/2018 16:42",2018,7,"7/19/2018 16:43","7/19/2018 16:49","7/19/2018 16:43",39.97294476,-82.96869965,"E8","","","7/19/2018 16:56","COLUMBUS",15
"ANI/ALI","AA","7/19/2018 17:14",2018,7,"7/19/2018 17:14","7/19/2018 17:16","7/19/2018 17:15",39.96896232,-82.9678058,"E8","","","7/19/2018 17:22","COLUMBUS",8
"ANI/ALI","AA","7/19/2018 17:53",2018,7,"7/19/2018 17:53","7/19/2018 17:58","7/19/2018 17:54",39.95423806,-82.99501264,"E2","","","7/19/2018 18:14","COLUMBUS",15
"PHONE","AA","7/19/2018 19:07",2018,7,"7/19/2018 19:08","7/19/2018 19:13","7/19/2018 19:09",40.08077175,-82.8775875,"E29","","","7/19/2018 19:57","COLUMBUS",29
"PHONE","AA","7/19/2018 21:44",2018,7,"7/19/2018 21:45","7/19/2018 21:49","7/19/2018 21:46",NA,NA,"","","","7/19/2018 21:58","COLUMBUS",12
"PHONE","AA","7/19/2018 22:10",2018,7,"7/19/2018 22:11","7/19/2018 22:16","7/19/2018 22:11",39.93466699,-83.06155897,"E12","7/19/2018 22:21","7/19/2018 22:28","7/19/2018 22:43","COLUMBUS",12
"ANI/ALI","PS","7/19/2018 22:45",2018,7,"7/19/2018 22:46","7/19/2018 22:49","7/19/2018 22:46",39.90695069,-82.82391217,"E32","","","7/19/2018 22:54","COLUMBUS",32
"PHONE","PS","7/19/2018 23:23",2018,7,"7/19/2018 23:23","7/19/2018 23:25","7/19/2018 23:23",40.08899644,-82.94055239,"E6","7/19/2018 23:37","7/19/2018 23:48","7/20/2018 0:12","COLUMBUS",6
"ANI/ALI","AA","7/20/2018 00:13",2018,7,"7/20/2018 00:13","7/20/2018 00:19","7/20/2018 00:14",39.93982102,-83.00257759,"E3","","","7/20/2018 0:34","COLUMBUS",2
"ANI/ALI","AA","7/20/2018 02:46",2018,7,"7/20/2018 02:46","7/20/2018 02:53","7/20/2018 02:48",39.94474495,-83.14928288,"E192","7/20/2018 3:26","7/20/2018 3:38","7/20/2018 4:08","COLUMBUS",26
"ANI/ALI","AA","7/20/2018 02:46",2018,7,"7/20/2018 02:46","7/20/2018 02:53","7/20/2018 02:48",39.93780657,-83.12832329,"E192","7/20/2018 3:26","7/20/2018 3:38","7/20/2018 4:08","COLUMBUS",26
"PHONE","AAB","7/20/2018 08:40",2018,7,"7/20/2018 08:40","7/20/2018 08:45","7/20/2018 08:41",40.02374305,-82.98177197,"E16","","","7/20/2018 8:52","COLUMBUS",16
"PHONE","AA","7/20/2018 09:51",2018,7,"7/20/2018 09:52","7/20/2018 09:58","7/20/2018 09:53",39.83292834,-82.97232909,"E172","","","7/20/2018 10:17","HAMILTON TOWNSHIP",171
"ANI/ALI","AA","7/20/2018 11:00",2018,7,"7/20/2018 11:01","7/20/2018 11:06","7/20/2018 11:02",39.95888581,-83.02895669,"E10","7/20/2018 11:13","7/20/2018 11:19","7/20/2018 11:31","COLUMBUS",10
"ANI/ALI","AA","7/20/2018 11:06",2018,7,"7/20/2018 11:07","7/20/2018 11:10","7/20/2018 11:07",39.96906458,-82.99637415,"E1","","","7/20/2018 11:51","COLUMBUS",1
"PHONE","AA","7/20/2018 11:13",2018,7,"7/20/2018 11:14","7/20/2018 11:22","7/20/2018 11:14",40.13638211,-82.9961562,"E33","7/20/2018 11:32","7/20/2018 11:45","7/20/2018 11:56","COLUMBUS",6
"ANI/ALI","AA","7/20/2018 11:42",2018,7,"7/20/2018 11:42","7/20/2018 11:46","7/20/2018 11:43",39.94317386,-83.0841646,"E12","","","7/20/2018 12:12","COLUMBUS",12
"ANI/ALI","AAB","7/20/2018 12:11",2018,7,"7/20/2018 12:11","7/20/2018 12:15","7/20/2018 12:12",40.03560736,-83.01730264,"E19","7/20/2018 12:32","7/20/2018 12:49","7/20/2018 13:18","COLUMBUS",19
"PHONE","AA","7/20/2018 12:12",2018,7,"7/20/2018 12:12","7/20/2018 12:18","7/20/2018 12:13",39.87587101,-82.96385552,"E171","","","7/20/2018 12:56","COLUMBUS",172
"ANI/ALI","AA","7/20/2018 13:07",2018,7,"7/20/2018 13:07","7/20/2018 13:10","7/20/2018 13:08",39.94863342,-82.94974945,"E15","","","7/20/2018 13:24","COLUMBUS",15
"ANI/ALI","AAB","7/20/2018 13:43",2018,7,"7/20/2018 13:43","7/20/2018 13:47","7/20/2018 13:44",39.98516768,-82.93332039,"E20","","","7/20/2018 13:53","COLUMBUS",20
"PHONE","AA","7/20/2018 13:43",2018,7,"7/20/2018 13:44","7/20/2018 13:56","7/20/2018 13:44",NA,NA,"","","","7/20/2018 14:05","CLINTON TOWNSHIP",6
"PHONE","AA","7/20/2018 14:00",2018,7,"7/20/2018 14:00","7/20/2018 14:03","7/20/2018 14:01",39.94885515,-82.94991496,"E15","","","7/20/2018 14:06","COLUMBUS",15
"ANI/ALI","AA","7/20/2018 14:31",2018,7,"7/20/2018 14:31","7/20/2018 14:36","7/20/2018 14:33",40.02635873,-82.94645014,"E132","7/20/2018 15:04","7/20/2018 15:18","7/20/2018 16:04","COLUMBUS",28
"ANI/ALI","AAC","7/20/2018 14:33",2018,7,"7/20/2018 14:34","7/20/2018 14:38","7/20/2018 14:34",39.96896232,-82.9678058,"E8","","","7/20/2018 14:45","COLUMBUS",1
"PHONE","AAB","7/20/2018 14:42",2018,7,"7/20/2018 14:42","7/20/2018 14:45","7/20/2018 14:43",40.04681099,-82.95543627,"E61","","","7/20/2018 14:49","COLUMBUS",61
"PHONE","AAB","7/20/2018 14:47",2018,7,"7/20/2018 14:47","7/20/2018 14:54","7/20/2018 14:48",40.08764848,-82.95993955,"E6","","","7/20/2018 15:03","COLUMBUS",6
"PHONE","AA","7/20/2018 14:54",2018,7,"7/20/2018 14:54","7/20/2018 14:55","7/20/2018 14:55",39.95664555,-82.91035178,"E21","7/20/2018 15:08","7/20/2018 15:21","7/20/2018 15:50","COLUMBUS",21
"ANI/ALI","AA","7/20/2018 14:55",2018,7,"7/20/2018 14:56","7/20/2018 15:08","7/20/2018 14:56",39.94885515,-82.94991496,"E15","7/20/2018 15:22","7/20/2018 15:39","7/20/2018 15:58","COLUMBUS",15
"ANI/ALI","AA","7/20/2018 15:02",2018,7,"7/20/2018 15:03","7/20/2018 15:07","7/20/2018 15:03",40.10854213,-82.9980841,"E6","7/20/2018 15:17","7/20/2018 15:26","7/20/2018 15:46","COLUMBUS",6
"ANI/ALI","AA","7/20/2018 15:19",2018,7,"7/20/2018 15:19","7/20/2018 15:24","7/20/2018 15:19",40.08752838,-82.98570677,"E6","","","7/20/2018 15:46","COLUMBUS",6
"ANI/ALI","AA","7/20/2018 15:35",2018,7,"7/20/2018 15:36","7/20/2018 15:40","7/20/2018 15:36",NA,NA,"","7/20/2018 16:13","7/20/2018 16:22","7/20/2018 16:36","COLUMBUS",32
"PHONE","AA","7/20/2018 15:51",2018,7,"7/20/2018 15:52","7/20/2018 15:57","7/20/2018 15:53",40.09710889,-83.01718594,"E101","","","7/20/2018 16:05","COLUMBUS",6
"OFFICER","PS","7/20/2018 16:05",2018,7,"7/20/2018 16:06","7/20/2018 16:09","7/20/2018 16:06",40.01736295,-83.00346737,"E13","","","7/20/2018 16:30","COLUMBUS",13
"ANI/ALI","AAB","7/20/2018 16:06",2018,7,"7/20/2018 16:06","7/20/2018 16:09","7/20/2018 16:06",39.93263069,-82.98378644,"E14","7/20/2018 16:26","7/20/2018 16:38","7/20/2018 17:07","COLUMBUS",14
"ANI/ALI","PS","7/20/2018 16:08",2018,7,"7/20/2018 16:08","7/20/2018 16:13","7/20/2018 16:09",NA,NA,"","","","7/20/2018 16:26","COLUMBUS",16
"PHONE","AA","7/20/2018 16:12",2018,7,"7/20/2018 16:12","7/20/2018 16:19","7/20/2018 16:13",39.90720923,-82.90101298,"E4","","","7/20/2018 16:36","COLUMBUS",181
"ANI/ALI","AA","7/20/2018 16:14",2018,7,"7/20/2018 16:14","7/20/2018 16:21","7/20/2018 16:15",39.99892171,-82.97633495,"E18","","","7/20/2018 16:56","COLUMBUS",1
"ANI/ALI","AA","7/20/2018 16:34",2018,7,"7/20/2018 16:34","7/20/2018 16:38","7/20/2018 16:35",NA,NA,"","7/20/2018 16:50","7/20/2018 17:00","7/20/2018 17:12","COLUMBUS",18
"ANI/ALI","AAB","7/20/2018 16:35",2018,7,"7/20/2018 16:35","7/20/2018 16:40","7/20/2018 16:35",39.98544027,-82.93309726,"E20","7/20/2018 16:48","7/20/2018 16:57","7/20/2018 17:01","COLUMBUS",20
"ANI/ALI","AA","7/20/2018 16:39",2018,7,"7/20/2018 16:40","7/20/2018 16:44","7/20/2018 16:40",39.96926286,-82.99687507,"E9","7/20/2018 17:08","7/20/2018 17:18","7/20/2018 17:30","COLUMBUS",25
"ANI/ALI","AA","7/20/2018 16:40",2018,7,"7/20/2018 16:40","7/20/2018 16:44","7/20/2018 16:41",39.96906458,-82.99637415,"E1","7/20/2018 16:52","7/20/2018 17:01","7/20/2018 17:12","COLUMBUS",9
"ANI/ALI","AAB","7/20/2018 16:47",2018,7,"7/20/2018 16:48","7/20/2018 16:50","7/20/2018 16:48",39.98950316,-82.99943243,"E7","7/20/2018 17:27","7/20/2018 17:37","7/20/2018 18:04","COLUMBUS",13
"PHONE","AA","7/20/2018 16:57",2018,7,"7/20/2018 16:57","7/20/2018 16:59","7/20/2018 16:58",39.9443558,-82.87665734,"E23","","","7/20/2018 17:06","COLUMBUS",23
"ANI/ALI","AAB","7/20/2018 16:59",2018,7,"7/20/2018 17:00","7/20/2018 17:03","7/20/2018 17:00",39.90112839,-82.98662551,"E22","","","7/20/2018 17:08","COLUMBUS",22
"PHONE","PS","7/20/2018 17:00",2018,7,"7/20/2018 17:00","7/20/2018 17:03","7/20/2018 17:01",39.96906458,-82.99637415,"E1","","","7/20/2018 17:30","COLUMBUS",9
"PHONE","AA","7/20/2018 17:01",2018,7,"7/20/2018 17:01","7/20/2018 17:04","7/20/2018 17:01",39.95423806,-82.99501264,"E2","","","7/20/2018 17:07","COLUMBUS",3
"ANI/ALI","AA","7/20/2018 17:05",2018,7,"7/20/2018 17:05","7/20/2018 17:08","7/20/2018 17:05",39.98544027,-82.93309726,"E20","","","7/20/2018 17:14","COLUMBUS",20
"PHONE","AA","7/20/2018 17:08",2018,7,"7/20/2018 17:08","7/20/2018 17:13","7/20/2018 17:09",40.08764848,-82.95993955,"E6","7/20/2018 17:33","7/20/2018 17:39","7/20/2018 17:49","COLUMBUS",119
"ANI/ALI","PS","7/20/2018 17:45",2018,7,"7/20/2018 17:46","7/20/2018 17:50","7/20/2018 17:46",NA,NA,"","7/20/2018 18:19","7/20/2018 18:26","7/20/2018 18:51","COLUMBUS",28
"ANI/ALI","AAB","7/20/2018 17:51",2018,7,"7/20/2018 17:52","7/20/2018 17:56","7/20/2018 17:52",39.87596098,-82.96401289,"E171","","","7/20/2018 18:01","COLUMBUS",22
"PHONE","AAB","7/20/2018 18:08",2018,7,"7/20/2018 18:08","7/20/2018 18:11","7/20/2018 18:27",39.96896232,-82.9678058,"E8","","","7/20/2018 18:32","COLUMBUS",8
"PHONE","PS","7/20/2018 18:18",2018,7,"7/20/2018 18:18","7/20/2018 18:20","7/20/2018 18:19",39.94313823,-83.0841536,"E12","7/20/2018 18:26","7/20/2018 18:35","7/20/2018 18:48","COLUMBUS",12
"ANI/ALI","AA","7/20/2018 18:43",2018,7,"7/20/2018 18:43","7/20/2018 18:49","7/20/2018 18:44",39.93967351,-83.00240534,"E3","","","7/20/2018 18:52","COLUMBUS",2
"ANI/ALI","AA","7/20/2018 18:52",2018,7,"7/20/2018 18:52","7/20/2018 19:00","7/20/2018 18:53",39.98544027,-82.93309726,"E20","","","7/20/2018 19:04","COLUMBUS",20
"ANI/ALI","AA","7/20/2018 19:01",2018,7,"7/20/2018 19:01","7/20/2018 19:05","7/20/2018 19:01",39.93982102,-83.00257759,"E3","","","7/20/2018 19:12","COLUMBUS",10
"PHONE","AA","7/20/2018 19:20",2018,7,"7/20/2018 19:20","7/20/2018 19:26","7/20/2018 19:21",39.94336242,-83.08433737,"E12","7/20/2018 19:39","7/20/2018 19:44","7/20/2018 19:53","COLUMBUS",192
"ANI/ALI","AA","7/20/2018 19:22",2018,7,"7/20/2018 19:22","7/20/2018 19:28","7/20/2018 19:23",39.96987894,-82.99660118,"E1","","","7/20/2018 19:57","COLUMBUS",1
"ANI/ALI","AA","7/20/2018 19:41",2018,7,"7/20/2018 19:42","7/20/2018 19:45","7/20/2018 19:42",40.06071901,-82.98193583,"E24","7/20/2018 19:57","7/20/2018 20:06","7/20/2018 20:29","COLUMBUS",24
"PHONE","AAB","7/20/2018 19:55",2018,7,"7/20/2018 19:56","7/20/2018 20:03","7/20/2018 19:57",NA,NA,"","","","7/20/2018 20:15","COLUMBUS",6
"ANI/ALI","AAC","7/20/2018 20:15",2018,7,"7/20/2018 20:16","7/20/2018 20:19","7/20/2018 20:16",40.10536045,-82.97693746,"E6","7/20/2018 20:27","7/20/2018 20:42","7/20/2018 21:39","COLUMBUS",6
"OFFICER","AA","7/20/2018 20:47",2018,7,"7/20/2018 20:47","7/20/2018 20:47","7/20/2018 20:48",39.97804178,-82.85555523,"E5","7/20/2018 20:52","7/20/2018 20:54","7/20/2018 21:14","COLUMBUS",902
"PHONE","AAB","7/20/2018 20:47",2018,7,"7/20/2018 20:48","7/20/2018 20:50","7/20/2018 20:49",39.96896232,-82.9678058,"E8","","","7/20/2018 20:52","COLUMBUS",8
"PHONE","AAB","7/20/2018 21:22",2018,7,"7/20/2018 21:22","7/20/2018 21:25","7/20/2018 21:23",39.9443558,-82.87665734,"E23","7/20/2018 21:41","7/20/2018 21:51","7/20/2018 22:13","COLUMBUS",23
"ANI/ALI","PS","7/20/2018 21:48",2018,7,"7/20/2018 21:48","7/20/2018 21:54","7/20/2018 21:48",39.90620855,-82.82524187,"E32","","","7/20/2018 22:04","COLUMBUS",32
"PHONE","AA","7/20/2018 22:16",2018,7,"7/20/2018 22:18","7/20/2018 22:21","7/20/2018 22:19",39.95716694,-82.93553581,"E15","","","7/20/2018 22:31","COLUMBUS",15
"PHONE","AAB","7/20/2018 22:22",2018,7,"7/20/2018 22:23","7/20/2018 22:29","7/20/2018 22:24",39.90112839,-82.98662551,"E22","","","7/20/2018 22:33","HAMILTON TOWNSHIP",171
"OFFICER","AA","7/21/2018 01:32",2018,7,"7/21/2018 01:32","7/21/2018 01:36","7/21/2018 01:33",NA,NA,"","","","7/21/2018 1:38","COLUMBUS",1
"PHONE","AAC","7/21/2018 01:55",2018,7,"7/21/2018 01:56","7/21/2018 01:57","7/21/2018 01:56",39.91184617,-82.90731035,"E4","7/21/2018 2:17","7/21/2018 2:25","7/21/2018 2:47","COLUMBUS",4
"ANI/ALI","AA","7/21/2018 03:34",2018,7,"7/21/2018 03:34","7/21/2018 03:38","7/21/2018 03:38",NA,NA,"","","","7/21/2018 3:49","COLUMBUS",192
"ANI/ALI","MCA","7/21/2018 04:48",2018,7,"7/21/2018 04:49","7/21/2018 05:01","7/21/2018 04:51",40.03562022,-83.01749916,"E19","7/21/2018 5:14","7/21/2018 5:25","7/21/2018 6:23","COLUMBUS",19
"ANI/ALI","AAC","7/21/2018 05:36",2018,7,"7/21/2018 05:37","7/21/2018 05:39","7/21/2018 05:38",39.99896183,-82.97659579,"E18","7/21/2018 6:01","7/21/2018 6:12","7/21/2018 6:24","COLUMBUS",18
"PHONE","AAB","7/21/2018 10:33",2018,7,"7/21/2018 10:34","7/21/2018 10:40","7/21/2018 10:34",NA,NA,"","","","7/21/2018 10:45","COLUMBUS",6
"PHONE","AA","7/21/2018 11:30",2018,7,"7/21/2018 11:30","7/21/2018 11:35","7/21/2018 11:32",40.03360319,-82.90871405,"E28","","","7/21/2018 11:39","COLUMBUS",28
"PHONE","AA","7/21/2018 12:25",2018,7,"7/21/2018 12:26","7/21/2018 12:32","7/21/2018 12:27",40.07361361,-83.07680874,"E11","7/21/2018 12:39","7/21/2018 12:53","7/21/2018 13:10","COLUMBUS",27
"ANI/ALI","PS","7/21/2018 13:03",2018,7,"7/21/2018 13:03","7/21/2018 13:11","7/21/2018 13:04",39.91217152,-82.9076937,"E4","","","7/21/2018 13:19","COLUMBUS",23
"PHONE","AA","7/21/2018 13:37",2018,7,"7/21/2018 13:38","7/21/2018 13:45","7/21/2018 13:41",NA,NA,"","","","7/21/2018 13:59","COLUMBUS",28
"ANI/ALI","PS","7/21/2018 13:37",2018,7,"7/21/2018 13:38","7/21/2018 13:43","7/21/2018 13:38",39.94336242,-83.08433737,"E12","7/21/2018 14:08","7/21/2018 14:08","7/21/2018 14:27","COLUMBUS",12
"PHONE","AA","7/21/2018 13:38",2018,7,"7/21/2018 13:39","7/21/2018 13:43","7/21/2018 13:40",40.04694121,-82.95441915,"E61","","","7/21/2018 13:47","CLINTON TOWNSHIP",61
"ANI/ALI","AAB","7/21/2018 14:21",2018,7,"7/21/2018 14:21","7/21/2018 14:28","7/21/2018 14:22",NA,NA,"","","","7/21/2018 14:28","COLUMBUS",22
"ANI/ALI","AA","7/21/2018 14:48",2018,7,"7/21/2018 14:48","7/21/2018 14:53","7/21/2018 14:50",39.90662632,-82.82506203,"E32","","","7/21/2018 15:56","COLUMBUS",32
"PHONE","AAB","7/21/2018 15:03",2018,7,"7/21/2018 15:03","7/21/2018 15:06","7/21/2018 15:04",39.96926286,-82.99687507,"E9","","","7/21/2018 15:21","COLUMBUS",1
"PHONE","AAB","7/21/2018 15:21",2018,7,"7/21/2018 15:21","7/21/2018 15:25","7/21/2018 15:22",39.94226428,-83.10970013,"E192","7/21/2018 15:38","7/21/2018 15:41","7/21/2018 15:47","COLUMBUS",192
"OFFICER","AA","7/21/2018 15:33",2018,7,"7/21/2018 15:33","7/21/2018 15:37","7/21/2018 15:34",NA,NA,"","","","7/21/2018 15:49","COLUMBUS",25
"OFFICER","AA","7/21/2018 16:00",2018,7,"7/21/2018 16:00","7/21/2018 16:08","7/21/2018 16:01",NA,NA,"","","","7/21/2018 16:08","COLUMBUS",22
"PHONE","AA","7/21/2018 16:05",2018,7,"7/21/2018 16:05","7/21/2018 16:09","7/21/2018 16:07",39.92064625,-83.06058291,"E193","","","7/21/2018 16:21","COLUMBUS",193
"ANI/ALI","AA","7/21/2018 17:06",2018,7,"7/21/2018 17:06","7/21/2018 17:09","7/21/2018 17:06",39.91217152,-82.9076937,"E4","","","7/21/2018 17:15","COLUMBUS",4
"PHONE","AA","7/21/2018 18:36",2018,7,"7/21/2018 18:36","7/21/2018 18:42","7/21/2018 18:37",40.08764848,-82.95993955,"E6","","","7/21/2018 19:03","COLUMBUS",6
"ANI/ALI","AA","7/21/2018 18:50",2018,7,"7/21/2018 18:50","7/21/2018 18:54","7/21/2018 18:51",39.95423806,-82.99501264,"E2","","","7/21/2018 19:02","COLUMBUS",2
"ANI/ALI","AA","7/21/2018 19:23",2018,7,"7/21/2018 19:24","7/21/2018 19:32","7/21/2018 19:25",40.08156776,-82.87760613,"E29","","","7/21/2018 19:53","COLUMBUS",29
